Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
175.03276965932886,176.33159677987337,230.15328748797458,196.99431454926128,184.5191979508285,187.25106883514883,21,22,238.06512675650967,2011,470.0,195.0,117.0,470.0,13.1,290.6053409534471
175.03276965932886,200.21266129978895,200.21266129978895,200.21266129978895,186.01867655884942,188.37938732354957,10,13,200.21266129978895,2011,450.0,195.0,117.0,450.0,13.1,290.6053409534471
175.03276965932886,178.8915524248769,232.28310484975378,189.15522643444496,184.64799802272924,187.27679297665162,21,22,166.49794364778384,2011,108.0,110.4,57.5,108.0,13.0,255.05575820092722
175.03276965932886,177.37637533231268,226.52241512081932,186.69873656650253,183.58217047061322,186.40589036885902,21,22,227.51588729556767,2011,109.0,116.0,63.0,109.0,12.0,252.63395423459872
175.03276965932886,176.81120756040968,222.99129436477838,185.59878168912743,183.11298114060284,185.9991451639409,21,22,191.70794364778385,2010,95.0,104.5,55.8,95.0,12.8,252.63395423459872
175.03276965932886,227.51588729556767,150.52862909852254,196.01617669525305,181.95376478825946,185.04599851704694,0,0,227.51588729556767,2010,130.0,118.5,58.0,130.0,13.5,201.36557103750343
175.03276965932886,175.1893817255274,217.780280347408,199.9979436477838,180.25337520156668,183.6587777570853,21,22,227.51588729556767,2010,135.0,115.0,63.0,135.0,13.5,255.05575820092722
175.03276965932886,172.6628971823892,211.25072214979855,183.11468576881268,178.54170785960594,182.2545626576355,21,22,227.51588729556767,2010,109.0,115.0,62.5,109.0,11.5,252.63395423459872
175.03276965932886,170.7047777389163,206.082429882416,180.0901962431856,177.17406170310426,181.1169099657667,21,22,159.94794364778383,2010,105.0,104.5,54.0,105.0,13.2,252.63395423459872
175.03276965932886,168.3599020784659,200.5048286373153,158.04196243185586,175.53415448899324,179.7556985911946,21,22,165.65862909852254,2010,140.0,119.5,63.0,140.0,11.2,255.05575820092722
175.03276965932886,167.5852531929202,197.88663549182274,224.27862909852252,174.91132134300872,179.20377638636504,21,22,158.0064718238919,2010,135.0,115.0,62.5,135.0,12.5,230.6324685855438
175.03276965932886,165.87558834762655,193.8279187421372,176.61051249340542,173.66054374690253,178.14470594262886,21,22,157.97634292589422,2010,125.0,115.0,59.3,125.0,12.0,252.63395423459872
175.03276965932886,164.52857527323485,190.54762545539143,174.3808089779865,172.63964010888907,177.2665769553683,21,22,130.70529576518922,2010,125.0,115.0,59.3,125.0,12.0,252.63395423459872
175.03276965932886,162.8666497238167,186.88806740341312,227.51588729556767,171.3961159896407,176.2048319916139,21,22,144.87717745911354,2010,130.0,110.0,55.0,130.0,15.1,201.36557103750343
175.03276965932886,161.17991249565037,183.3260650791575,171.76563294835054,170.12356358399373,175.11524573288904,21,22,120.04897182389192,2010,105.0,103.5,54.0,105.0,13.4,0.0
