Brand,url,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
Nokia,https://www.gsmarena.com/nokia_8210_4g-11666.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20 - APAC, EU, RUCIS",,,,"HSPA, LTE","2022, July 12",107.0,131.3,56.2,107.0,13.8,
Nokia,https://www.gsmarena.com/nokia_5710_xpressaudio-11667.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20 - APAC, EU, RUCIS",,,,"HSPA, LTE","2022, July 12",129.0,138.9,57.7,129.0,16.2,
Nokia,https://www.gsmarena.com/nokia_2760_flip-11670.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 7, 12, 13, 17, 41, 66, 71",,,,"HSPA, LTE","2022, March 03",,202.1,58.0,,11.5,
Nokia,https://www.gsmarena.com/nokia_2660_flip-11668.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20 - EU, RUCIS",,,,"HSPA, LTE","2022, July 12",123.0,,,123.0,,
Nokia,https://www.gsmarena.com/nokia_t10-11669.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2022, July 12",375.0,208.0,123.2,375.0,9.0,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_g11_plus-11644.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2022, June 29",192.0,164.8,75.9,192.0,8.6,"Fingerprint (rear-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_c200-11629.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 12, 13, 41, 66, 71",,,,"HSPA, LTE (2CA)","2022, January 05",172.0,156.5,73.1,172.0,8.8,"Accelerometer, proximity, barometer"
Nokia,https://www.gsmarena.com/nokia_c100-11628.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 ,"2, 4, 5, 12, 13, 41, 66, 71",,,,"HSPA, LTE","2022, January 05",,149.6,71.9,,9.7,"Accelerometer, proximity, barometer"
Nokia,https://www.gsmarena.com/nokia_c21_plus-11381.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2022, February 28",178.0,164.8,75.9,178.0,8.6,"Fingerprint (rear-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_c21-11380.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International, LTE,,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2022, February 28",195.0,169.9,77.9,195.0,8.8,"Fingerprint (rear-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_105+_(2022)-11740.php,GSM,GSM 900 / 1800 - SIM 1 & SIM 2 (dual-SIM model only),,,,No,No,,"2022, April 26",72.0,115.2,49.9,72.0,14.3,
Nokia,https://www.gsmarena.com/nokia_105_(2022)-11739.php,GSM,GSM 900 / 1800 - SIM 1 & SIM 2 (dual-SIM model only),,,,No,No,,"2022, April 26",70.0,115.2,49.9,70.0,14.3,
Nokia,https://www.gsmarena.com/nokia_c2_2nd_edition-11382.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 , LTE,,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2022, February 28",180.0,154.0,75.9,180.0,10.0,Accelerometer
Nokia,https://www.gsmarena.com/nokia_g11-11358.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2022, February 15",189.0,164.6,75.9,189.0,8.5,"Fingerprint (side-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_g21-11356.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2022, February 14",190.0,164.6,75.9,190.0,8.5,"Fingerprint (side-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_x100-11207.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 20, 25, 26, 38, 39, 40, 41, 71","25, 41, 66, 71 SA/NSA",,,"HSPA, LTE-A, 5G","2021, November 09",217.0,171.4,79.7,217.0,9.1,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer"
Nokia,https://www.gsmarena.com/nokia_g300-11135.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"2, 4, 5, 12, 13, 41, 66, 71","2, 5, 25, 41, 66, 71, 77 SA/NSA",,,"HSPA, LTE, 5G","2021, October 12",210.0,169.4,78.4,210.0,9.3,"Fingerprint (side-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_t20-11142.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - US, LATAM","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 40, 66 - US, LATAM",,,,"HSPA, LTE Cat4 150/50 Mbps","2021, October 06",465.0,247.6,157.5,465.0,7.8,Accelerometer
Nokia,https://www.gsmarena.com/nokia_g50-11077.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 850 / 900 / 1900 / 2100 - EU, ROW, China","1, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41 - EU, ROW, China","1, 3, 5, 7, 28, 38, 40, 41, 78 SA/NSA/Sub6 - EU, ROW, China",,,"HSPA, LTE, 5G","2021, September 22",220.0,173.8,77.7,220.0,8.9,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
Nokia,https://www.gsmarena.com/nokia_xr20-11013.php,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 20, 25, 26, 28, 30, 38, 40, 41, 48, 66, 71","2, 5, 25, 38, 41, 48, 66, 77, 78 SA/NSA",,,"HSPA, LTE-A, 5G","2021, July 27",248.0,171.6,81.5,248.0,10.6,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer"
Nokia,https://www.gsmarena.com/nokia_c30-10967.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, July 27",237.0,177.7,79.1,237.0,9.9,"Fingerprint (rear-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_6310_(2021)-11025.php,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2021, July 27",98.0,135.5,56.0,98.0,14.1,
Nokia,https://www.gsmarena.com/nokia_c1_2nd_edition-11019.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2021, July 05",154.0,148.0,71.8,154.0,9.3,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_110_4g-10965.php,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - LATAM,"1, 3, 5, 7, 8, 20 - KSA, EG, SSA, Rest of APAC",,,,"HSPA, LTE","2021, June 15",84.0,121.0,50.0,84.0,14.5,
Nokia,https://www.gsmarena.com/nokia_105_4g-10966.php,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - LATAM,"1, 3, 5, 7, 8, 20 - KSA, EG, SSA, Rest of APAC",,,,"HSPA, LTE","2021, June 15",80.0,121.0,50.0,80.0,14.5,
Nokia,https://www.gsmarena.com/nokia_c20_plus-10959.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 34, 38, 29, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, June 11",204.0,165.4,75.9,204.0,9.4,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_c01_plus-10955.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, June 08",157.0,148.0,71.8,157.0,9.3,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_x20-10838.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 20, 28, 66, 38, 39, 40, 41","1, 2, 3, 5, 7, 28, 38, 41, 66, 78 SA/NSA/Sub6",,,"HSPA, LTE-A, 5G","2021, April 08",220.0,168.9,79.7,220.0,9.1,"Fingerprint (side-mounted), accelerometer, gyro, proximity"
Nokia,https://www.gsmarena.com/nokia_x10-10840.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41","1, 3, 5, 7, 28, 31, 41, 78 SA/NSA/Sub6",,,"HSPA, LTE-A, 5G","2021, April 08",210.0,168.9,79.7,210.0,9.1,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
Nokia,https://www.gsmarena.com/nokia_g20-10841.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, April 08",197.0,164.9,76.0,197.0,9.2,"Fingerprint (side-mounted), accelerometer, gyro, proximity"
Nokia,https://www.gsmarena.com/nokia_g10-10842.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - ROW,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - ROW",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, April 08",194.0,164.9,76.0,194.0,9.2,"Fingerprint (side-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_c20-10843.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, April 08",191.0,169.9,77.9,191.0,8.8,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_c10-10844.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2021, April 08",191.0,169.9,77.9,191.0,8.8,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_1_4-10700.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, February 03",178.0,166.4,76.7,178.0,8.7,"Fingerprint (rear-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_5_4-10624.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, December 15",181.0,161.0,76.0,181.0,8.7,"Fingerprint (rear-mounted), accelerometer, gyro, proximity"
Nokia,https://www.gsmarena.com/nokia_c1_plus-10584.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 850 / 900 / 2100 - International, APAC","1, 3, 7, 8, 20, 28 - International",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, December 15",146.0,149.1,71.2,146.0,8.8,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_8000_4g-10575.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40 - ROW",,,,"HSPA, LTE Cat4 150/50 Mbps","2020, November 13",110.0,132.2,56.5,110.0,12.3,
Nokia,https://www.gsmarena.com/nokia_6300_4g-10576.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28, 38, 40 - ROW",,,,"HSPA, LTE Cat4 150/50 Mbps","2020, November 13",104.0,131.4,53.0,104.0,13.7,
Nokia,https://www.gsmarena.com/nokia_8_v_5g_uw-10588.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 28, 46, 66","2, 5, 66, 260, 261 Sub6/mmWave",,,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat18 1200/150 Mbps, 5G 2.4/1.2 Gbps","2020, November 09",230.0,171.9,78.6,230.0,9.0,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
Nokia,https://www.gsmarena.com/nokia_2_v_tella-10547.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 , LTE,,,,"HSPA 42.2/5.76 Mbps, LTE Cat6 300/50 Mbps","2020, October 21",180.0,150.6,71.6,180.0,9.1,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_225_4g-10532.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 38, 40 - EU, APAC, SSA",,,,"HSPA, LTE","2020, October 10",90.0,124.7,51.0,90.0,13.7,
Nokia,https://www.gsmarena.com/nokia_215_4g-10533.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 38, 40 - EU, APAC, SSA",,,,"HSPA, LTE","2020, October 10",90.0,124.7,51.0,90.0,13.7,
Nokia,https://www.gsmarena.com/nokia_3_4-10404.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 13, 28, 66",,,,"HSPA, LTE-A","2020, September 22",180.0,161.0,76.0,180.0,8.7,"Fingerprint (rear-mounted), accelerometer, gyro, proximity"
Nokia,https://www.gsmarena.com/nokia_2_4-10460.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA 42.2/5.76 Mbps, LTE-A Cat4 150/50 Mbps","2020, September 22",195.0,165.9,76.3,195.0,8.7,"Fingerprint (rear-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_c3-10351.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE,,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, August 04",184.0,159.9,77.0,184.0,8.7,"Fingerprint (rear-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_c5_endi-10273.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 , LTE,,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2020, May 29",200.0,171.7,76.7,200.0,8.9,"Fingerprint (rear-mounted), accelerometer, proximity, compass"
Nokia,https://www.gsmarena.com/nokia_c2_tennen-10275.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 , LTE,,,,"HSPA 21.1/5.76 Mbps, LTE, Cat6 300/50 Mbps","2020, May 29",180.0,150.6,72.4,180.0,9.1,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_c2_tava-10274.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 , LTE,,,,"HSPA 42.2/5.76 Mbps, LTE Cat6 300/50 Mbps","2020, May 29",180.0,150.6,72.4,180.0,9.1,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_150_(2020)-10241.php,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,"2020, May 12",90.0,132.0,50.5,90.0,15.0,
Nokia,https://www.gsmarena.com/nokia_125-10240.php,GSM,GSM 900 / 1800 - SIM 1 & SIM 2 (dual-SIM model only),,,,No,No,,"2020, May 12",91.0,132.0,50.5,91.0,15.0,
Nokia,https://www.gsmarena.com/nokia_8_3_5g-10142.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 32, 38, 39, 40, 41, 66, 71","1, 2, 3, 5, 7, 8, 28, 38, 40, 41, 66, 71, 78 SA/NSA",,,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat18 1200/150 Mbps, 5G 2.4/1.2 Gbps","2020, March 19",220.0,171.9,78.6,220.0,9.0,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
Nokia,https://www.gsmarena.com/nokia_5_3-10117.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - Global",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, March 19",185.0,164.3,76.6,185.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_1_3-10143.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - International,"1, 3, 5, 7, 8, 20, 28 - International",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2020, March 19",155.0,147.3,71.2,155.0,9.4,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_5310_(2020)-10144.php,GSM,GSM 900 / 1800 - SIM 1 & SIM 2 (dual-SIM model only),,,,Yes,Yes,No,"2020, March 19",88.0,123.7,52.4,88.0,13.1,
Nokia,https://www.gsmarena.com/nokia_c1-9993.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2019, December 11",155.0,147.6,71.4,155.0,8.7,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_2_3-9988.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),HSDPA 850 / 900 / 2100 - Global,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - Global",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, December 05",183.0,157.7,75.4,183.0,8.7,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_7_2-9833.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - ROW,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - ROW",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps or LTE Cat4 150/50 Mbps","2019, September 05",180.0,159.9,75.2,180.0,8.3,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Nokia,https://www.gsmarena.com/nokia_6_2-9834.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - ROW,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - ROW",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, September 05",180.0,159.9,75.1,180.0,8.3,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Nokia,https://www.gsmarena.com/nokia_800_tough-9835.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20 - EU",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, September 05",161.0,145.4,62.1,161.0,16.1,
Nokia,https://www.gsmarena.com/nokia_2720_v_flip-10910.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41 - Verizon",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2021, May 14",118.0,192.7,54.5,118.0,11.6,
Nokia,https://www.gsmarena.com/nokia_2720_flip-9836.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20 - EU",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, September 05",118.0,192.7,54.5,118.0,11.6,
Nokia,https://www.gsmarena.com/nokia_220_4g-9774.php,GSM / LTE,GSM 900 / 1800 - SIM 1 & SIM 2 (dual-SIM model only),,"1, 3, 5, 7, 8, 20",,Yes,No,"HSPA, LTE","2019, July 24",86.0,121.3,52.9,86.0,13.4,
Nokia,https://www.gsmarena.com/nokia_110_(2019)-9845.php,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,"2019, September",75.0,115.2,49.9,75.0,14.3,
Nokia,https://www.gsmarena.com/nokia_105_(2019)-9773.php,GSM,GSM 900 / 1800 - SIM 1 & SIM 2 (dual-SIM model only),,,,No,No,,"2019, July",73.0,119.0,49.2,73.0,14.4,
Nokia,https://www.gsmarena.com/nokia_2_2-9731.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),"HSDPA 850 / 900 / 2100 - APAC, EMEA, India","1, 3, 5, 7, 8, 20, 38, 40 - APAC, EMEA",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, June 06",153.0,146.0,70.6,153.0,9.3,"Accelerometer, proximity"
Nokia,https://www.gsmarena.com/nokia_x71-9652.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 40, 41",,,,"HSPA, LTE-A","2019, April 02",180.0,157.2,76.5,180.0,8.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Nokia,https://www.gsmarena.com/nokia_9_pureview-8867.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 32, 38, 39, 40, 41, 66 - TA-1082",,,,"HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat16 1024/150 Mbps","2019, February 24",172.0,155.0,75.0,172.0,8.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, barometer"
Nokia,https://www.gsmarena.com/nokia_4_2-9603.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - Global,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - EMEA, APAC, MENA",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, February 24",161.0,149.0,71.3,161.0,8.4,"Fingerprint (rear-mounted), accelerometer, proximity"
