Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Thickness,FEATURES_Sensors,MISC_Price_Euro
Huawei,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2019, March",160.0,155.2,73.4,8.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass",201.85
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, November",210.0,177.6,86.2,8.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",280.91
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 40, 41",,,,"HSPA, LTE-A (2CA)","2019, March",310.0,204.2,122.2,8.2,"Accelerometer, proximity",160.3
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, February",150.0,156.3,73.5,8.0,"Accelerometer, proximity",125.38
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, March 02",150.0,156.3,73.5,8.0,"Fingerprint (rear-mounted), accelerometer, proximity",136.33
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, March 07",168.0,158.9,76.9,8.1,"Fingerprint (rear-mounted), accelerometer, proximity, compass",180.44
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, January 01",168.0,158.9,76.9,8.1,"Fingerprint (rear-mounted), accelerometer, proximity, compass",206.66
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2019, January",168.0,158.9,76.9,8.1,"Accelerometer, proximity, compass",203.62
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, December",142.0,146.5,70.9,8.3,"Accelerometer, proximity",102.11
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 6, 7, 8, 19, 34, 38, 39, 40, 41 - Asia",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps","2018, December",172.0,157.0,75.1,7.8,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",401.96
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, December 28",160.0,155.2,73.4,8.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass",207.77
Huawei,GSM / CDMA / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 38, 39, 40, 41",,,,"HSPA, LTE-A","2018, December",168.0,158.9,76.9,8.1,"Accelerometer, proximity, compass",130.51
Huawei,No cellular connectivity, N/A,,,,No,No,No,"2018, November",32.0,42.8,42.8,9.8,"Accelerometer, gyro, heart rate, barometer, compass",154.54
Huawei,No cellular connectivity, N/A,,,,No,No,No,"2018, October",46.0,46.5,46.5,10.6,"Accelerometer, gyro, heart rate, barometer, compass",202.6
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps","2018, October",187.0,157.8,72.3,9.7,"Face ID, fingerprint (under display, optical), accelerometer, gyro, proximity, barometer, compass",1207.34
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 34, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps","2018, October",232.0,174.6,85.4,8.2,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",586.58
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps","2018, October 16",189.0,157.8,72.3,8.6,"Face ID, fingerprint (under display, optical), accelerometer, gyro, proximity, barometer, compass",802.87
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps","2018, October",188.0,158.2,77.2,8.3,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",465.38
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, August",460.0,243.0,164.0,7.8,Accelerometer,176.05
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA 800 / 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 18, 19, 20, 26, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, September",475.0,243.4,162.2,7.7,"Fingerprint (front-mounted), accelerometer, proximity, compass",202.89
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA, LTE-A","2018, October 01",173.0,162.4,77.1,8.1,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",182.72
Huawei,GSM / HSPA / LTE,"GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (SNE-LX1 DS, SNE-LX3 DS, INE-LX2)","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - SNE-LX1, SNE-LX3","1, 3, 7, 8, 20 - SNE-LX1",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2018, August",172.0,158.3,75.3,7.6,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",231.29
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2018, July",160.0,155.2,73.4,8.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass",265.94
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2018, July 18",169.0,157.6,75.2,7.6,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",221.99
Huawei,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only),"HSDPA 850 / 900 / 1900 / 2100 - PAR-LX1M, PAR-LX1, PAR-TL20","1, 3, 5, 7, 8, 20 - PAR-LX1M, PAR-LX1",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps","2018, July",166.0,157.0,73.7,7.3,"Infrared Face ID, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",352.7
Huawei,GSM / HSPA / LTE,GSM 900 / 1800 ,HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 8, 39, 41",,,,"HSPA, LTE","2018, May",57.0,48.9,45.0,12.6,"Accelerometer, gyro, heart rate, barometer, compass",270.55
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, May",142.0,146.5,70.9,8.3,"Accelerometer, proximity",108.53999999999999
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA, LTE","2018, May",175.0,145.1,73.7,9.5,"Accelerometer, proximity",97.92
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, April",150.0,152.4,73.0,7.8,"Fingerprint (rear-mounted), accelerometer, proximity",148.2
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, April",150.0,152.4,73.0,7.8,"Accelerometer, proximity",155.63
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat18 1200/150 Mbps","2018, March",183.0,152.9,72.5,8.5,"Fingerprints (rear-mounted and under display, optical), accelerometer, gyro, proximity, compass, barometer",1303.84
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps","2018, March 27",180.0,155.0,73.9,7.8,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, color spectrum",414.46
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps","2018, March 27",165.0,149.1,70.8,7.7,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, color spectrum",338.75
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, March 20",145.0,148.6,71.2,7.4,"Fingerprint (rear-mounted), accelerometer, gyro (except LX2, AL00), proximity, compass",248.47
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA, LTE","2018, March",155.0,158.3,76.7,7.8,"Accelerometer, proximity, compass",156.04
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA, LTE","2018, March",155.0,158.3,76.7,7.8,"Fingerprint (rear-mounted), accelerometer, proximity, compass",177.07
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA, LTE","2018, March",155.0,158.3,76.7,7.8,"Fingerprint (rear-mounted), accelerometer, proximity, compass",152.87
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, March",170.0,157.2,75.3,7.9,"Fingerprint (rear-mounted), accelerometer, gyro (market dependent), proximity, compass",223.75
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2018, February",498.0,258.7,171.8,7.3,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",391.34
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2018, February",498.0,258.7,171.8,7.3,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",293.39
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2018, February",316.0,212.6,124.8,7.3,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",296.79
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - LX1,"1, 3, 7, 8, 20 - LX1",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, December",143.0,150.1,72.1,7.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass",174.26
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2, HSDPA, LTE (unspecified),,Yes,Yes,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2017, December",169.0,156.9,75.1,7.5,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",207.64
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat18 1200/150 Mbps","2017, October",178.0,154.2,74.5,7.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",602.71
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat18 1200/150 Mbps","2017, October",178.0,154.2,74.5,7.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",456.37
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40 - ALP-L09, ALP-L29",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps","2017, October",186.0,150.5,77.8,8.2,"Fingerprint (front-mounted), accelerometer, gyro, proximity, barometer, compass",237.25
Huawei,GSM / HSPA / LTE,GSM 900 / 1800 ,HSDPA 2100 , LTE (unspecified),,,,"HSPA, LTE","2017, October",64.0,48.3,45.0,12.6,"Accelerometer, gyro, heart rate, barometer, compass",338.23
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, October",164.0,156.2,75.2,7.5,"Fingerprint (rear-mounted), accelerometer, proximity, compass",195.06
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, August",145.0,143.5,71.0,8.1,"Fingerprint (rear-mounted), accelerometer, proximity",158.71
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 38, 39, 40, 41",,,,"HSPA, LTE","2017, June",165.0,153.6,76.4,8.4,"Fingerprint (rear-mounted), accelerometer, proximity, compass",185.02
Huawei,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, June",310.0,213.3,123.3,7.5,"Accelerometer, proximity",271.21
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 & TD-SCDMA,"1, 3, 5, 7, 8, 19, 20, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, May",460.0,229.8,159.8,8.0,Accelerometer,182.19
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, May",310.0,241.3,171.5,7.1,"Accelerometer, proximity, gyro (Bach-L09 only)",251.83
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only), HSDPA, LTE (unspecified),,Yes,Yes,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, May",169.0,153.9,74.9,6.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",305.82
Huawei,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 2100 / 900,"1, 3, 5, 7, 8, 18, 19, 20, 26, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, May",143.0,142.2,68.9,6.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",258.3
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2016, September",140.0,143.8,72.0,8.9,"Accelerometer, proximity, compass",137.62
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - KOB-L09,HSDPA 850 / 900 / 1900 / 2100 - KOB-L09,"1, 3, 5, 7, 8, 20, 38, 39, 40, 41 - KOB-L09",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, April",350.0,211.1,124.7,8.0,Accelerometer,160.83
Huawei,No cellular connectivity, N/A,,,,No,No,,"2017, April",250.0,179.0,103.7,8.6,Accelerometer,106.52
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA, LTE","2017, May",165.0,153.6,76.4,8.4,"Accelerometer, gyro, proximity, compass",161.71
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, May",150.0,143.8,72.0,8.4,"Accelerometer, proximity, compass",142.42
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA, LTE","2017, April",150.0,143.8,72.0,8.4,"Accelerometer, proximity, compass",126.06
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA, LTE","2017, May",175.0,145.1,73.7,9.5,"Accelerometer, proximity",95.43
Huawei,No cellular connectivity, N/A,,,,No,No,,"2017, February",60.0,48.9,45.0,12.6,"Accelerometer, gyro, heart rate, barometer, compass",307.86
Huawei,GSM / HSPA / LTE,GSM 900 / 1800 ,HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 8, 39, 41",,,,"HSPA, LTE","2017, February",57.0,48.9,45.0,12.6,"Accelerometer, gyro, heart rate, barometer, compass",181.69
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 29, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2017, February",165.0,153.5,74.2,7.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",246.86
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 29, 38, 39, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2017, February",145.0,145.3,69.3,7.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",286.52
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, February",146.0,146.5,72.0,7.2,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",235.03
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, January",147.0,147.2,72.9,7.6,"Fingerprint (rear-mounted), accelerometer, proximity, compass",174.31
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, December. Released 2017, January",138.0,143.5,69.9,7.6,"Fingerprint (rear-mounted), accelerometer, proximity, compass",257.83
Huawei,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 29, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2016, November. Released 2017, January",169.0,152.0,75.0,7.5,"Fingerprint (front-mounted), accelerometer, gyro, proximity, barometer, compass",403.0
Huawei,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 29, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2016, November. Released 2017, January",169.0,152.0,75.0,7.5,"Fingerprint (front-mounted), accelerometer, gyro, proximity, barometer, compass",928.61
Huawei,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (MHA-L29 model only),"HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - MHA-L29, MHA-L09","1, 2, 3, 4, 5, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 29, 38, 39, 40, 41 - MHA-L29",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2016, November. Released 2016, December",190.0,156.9,78.9,7.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",320.14
