Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2015, August. Released 2015, August",,157.0,78.0,,9.1,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2015, August. Released 2015, August",113.0,125.0,64.0,113.0,11.0,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, July. Released 2015, July",150.0,145.7,73.8,150.0,7.9,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, July. Released 2015, July",130.0,136.5,68.0,130.0,7.9,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, July. Released 2015, July",134.0,133.5,66.5,134.0,10.1,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2015, June. Released 2015, June",102.0,119.0,63.0,102.0,10.7,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2015, July. Released 2015, July",128.0,125.8,65.0,128.0,9.8,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2015, June. Released 2015, June",169.0,145.0,72.0,169.0,10.0,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2015, May. Released 2015, May",129.0,133.5,66.5,129.0,9.5,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2015, June. Released 2015, June",104.0,125.5,64.0,104.0,10.2,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2015, March. Released 2015, March",150.0,145.0,73.0,150.0,8.8,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2015, May. Released 2015, May",169.0,145.2,73.2,169.0,9.4,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2015, April. Released 2015, April",147.0,135.0,67.7,147.0,9.7,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2015, May. Released 2015, May",137.0,124.0,64.2,137.0,9.9,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2015, April. Released 2015, April",164.0,145.0,73.0,164.0,9.8,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2015, May. Released 2015, May",105.0,124.8,65.2,105.0,9.2,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2015, May. Released 2015, May",95.0,114.5,62.3,95.0,10.4,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2, HSDPA,,,Yes,Yes,HSPA,"2015, May. Released 2015, May",97.0,115.3,63.3,97.0,10.2,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2014, July. Released 2014, July",131.0,126.5,64.2,131.0,9.8,Accelerometer
Celkon,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, January. Released 2015, January",136.0,143.5,71.0,136.0,9.1,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, November. Released 2014, November",120.0,125.4,65.0,120.0,10.3,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2014, November. Released 2014, November",143.0,152.0,76.0,143.0,7.9,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2014, October. Released 2014, October",250.0,180.0,104.4,250.0,8.6,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2014, October. Released 2014, October",,124.9,64.0,,10.4,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2014, October. Released 2014, October",109.0,125.5,64.7,109.0,9.6,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,"Yes, 384 kbps","2014, October. Released 2014, October",156.0,144.7,72.1,156.0,7.4,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2014, October. Released 2014, October",,,,,,Accelerometer
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2014, October. Released 2014, October",,,,,,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014. Released 2014,133.0,129.0,64.2,133.0,9.5,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014. Released 2014,164.0,148.0,74.0,164.0,9.3,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014. Released 2014,137.0,138.4,68.8,137.0,8.3,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014. Released 2014,167.0,145.6,72.7,167.0,10.0,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,90.0,102.0,57.0,90.0,13.6,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,90.0,102.0,57.0,90.0,13.6,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2014,,112.0,47.0,,15.8,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2014,,111.5,47.0,,14.5,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2014,90.0,116.9,49.0,90.0,10.5,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,2014,125.0,124.0,65.0,125.0,10.5,Accelerometer
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,2014,98.0,136.0,67.2,98.0,11.0,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,2014,116.0,120.5,63.9,116.0,10.6,Accelerometer
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2014,,101.0,52.0,,12.5,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,2014,,148.0,77.0,,9.6,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2014,,128.0,68.0,,10.2,
Celkon,No cellular connectivity, N/A,,,,No,No,,2014,,192.0,110.0,,14.0,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014,,,,,,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014,,210.0,131.0,,10.5,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2014,,194.6,124.0,,12.1,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2014, February. Released 2014, February",137.0,144.0,71.0,137.0,8.9,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2014, January. Released 2014, January",126.0,126.2,64.0,126.0,10.8,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2013, December. Released 2013, December",126.0,126.2,64.0,126.0,10.8,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 7.2/5.76 Mbps,"2013, September. Released 2013, December",120.0,131.1,66.9,120.0,9.0,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Class 12,Class 12,,"2013, August. Released 2013, August",,,,,,Gyro
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,"2013, August. Released 2013, August",,,,,,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,"2013, August. Released 2013, August",95.0,112.0,60.0,95.0,11.8,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Class 12,Class 12,,"2013, August. Released 2013, August",,,,,,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,"2013, August. Released 2013, August",,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,"2013, August. Released 2013, August",,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,"2013, August. Released 2013, August",,,,,,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,"2013, August. Released 2013, August",,,,,,
Celkon,GSM / HSPA,GSM 900 / 1800 ,HSDPA 2100 ,,,,,HSPA,"2013, July. Released 2013, July",180.0,193.0,123.0,180.0,9.0,"Accelerometer, proximity"
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2013, May. Released 2013, May",,147.0,73.4,,9.0,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2013, March. Released 2013, April",,148.0,77.0,,9.6,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2013, April. Released 2013, May",,119.5,63.0,,10.8,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 7.2/5.76 Mbps,"2013, April. Released 2013, April",177.0,148.0,74.5,177.0,9.3,"Accelerometer, proximity, compass"
Celkon,GSM / HSPA,GSM 900 / 1800 ,HSDPA 2100 ,,,,,HSPA,"2013, March. Released 2013, March",,,,,,Accelerometer
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2013, March. Released 2013, March",,,,,,"Accelerometer, proximity"
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2013, March. Released 2013, March",,,,,,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,"2013, March. Released 2013, March",,,,,,Accelerometer
Celkon,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA,2013. Released 2013,,,,,,Accelerometer
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,Yes,,"2013, February. Released 2013, February",,,,,,Accelerometer
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,"2013, February. Released 2013, February",,,,,,Accelerometer
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,"2012, December. Released 2012, December",85.0,121.5,52.2,85.0,11.5,
Celkon,No cellular connectivity, N/A,,,,No,No,,"2012, August. Released 2012, August",,196.0,114.0,,14.0,Accelerometer
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,"2012, August. Released 2012, August",,123.0,52.0,,14.8,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,"2012, August. Released 2012, August",,118.7,52.7,,16.5,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,"2012, July. Released 2012, July",70.0,110.1,46.0,70.0,16.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,"2012, July. Released 2012, July",90.0,118.0,53.0,90.0,13.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,119.5,54.0,,13.9,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,2012,,,,,,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,2012,,106.0,44.0,,14.5,
Celkon,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA,"2012, Q2. Released 2012, Q3",128.0,128.0,66.0,128.0,11.5,"Accelerometer, proximity, compass"
Celkon,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA,"2012, Q2. Released 2012, Q3",,126.1,65.4,,12.3,"Accelerometer, proximity, compass"
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,118.0,52.0,,12.9,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,2012,,117.0,51.0,,14.5,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,119.0,53.0,,15.3,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,116.5,49.5,,9.8,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,117.0,49.0,,13.9,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,2012,,108.0,48.0,,16.5,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,2012,,107.0,47.0,,14.6,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,2012,,111.0,49.6,,14.5,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,110.0,62.0,,13.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,Yes,,2012,,112.0,61.0,,10.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,,,,,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2, Yes,,,Yes,Yes,,2012,,116.0,60.5,,13.2,Accelerometer
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2, Yes,,,Yes,No,,2012,,118.0,52.0,,12.9,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2, Yes,,,Yes,No,,2012,,117.5,52.0,,13.2,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,2012,,,,,,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,,,,,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,117.5,52.0,,11.5,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,,,,,,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,126.0,95.0,48.0,126.0,15.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,110.0,120.0,62.0,110.0,12.9,
Celkon,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA,2012,120.0,121.4,64.0,120.0,11.3,"Accelerometer, proximity, compass"
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2012,152.0,120.0,56.0,152.0,16.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,78.0,115.0,52.0,78.0,11.4,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2012,74.0,100.0,47.0,74.0,14.8,
Celkon,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,73.0,105.0,43.0,73.0,15.0,
Celkon,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,96.0,112.0,47.0,96.0,13.0,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2011,87.0,105.0,44.4,87.0,14.8,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2011,103.0,115.0,45.0,103.0,13.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,120.0,117.0,50.0,120.0,14.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,81.0,105.0,45.0,81.0,14.8,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,146.0,120.0,55.8,146.0,14.3,
Celkon,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,87.0,107.0,45.0,87.0,12.0,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,2011,127.0,113.5,54.5,127.0,12.3,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,98.0,112.0,47.0,98.0,14.0,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2011,78.0,111.0,46.0,78.0,15.3,
Celkon,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,93.0,110.2,53.4,93.0,12.2,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2011,69.0,113.0,48.5,69.0,15.5,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,108.0,108.3,54.8,108.0,12.5,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,86.0,113.0,48.5,86.0,15.5,
Celkon,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,96.0,114.0,50.0,96.0,15.3,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,2011,72.0,111.0,46.0,72.0,15.3,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,77.0,111.0,46.0,77.0,14.3,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,82.0,112.2,48.5,82.0,14.9,
Celkon,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,110.0,114.0,50.0,110.0,15.3,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,81.0,108.0,46.0,81.0,14.3,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,102.0,114.0,50.0,102.0,15.3,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,83.0,108.0,46.0,83.0,14.3,
Celkon,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,UMTS 2100 / 1800,,,,,"Yes, 384 kbps",2011,100.0,112.0,60.0,100.0,12.5,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2011,82.0,105.0,55.0,82.0,9.0,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2011,75.0,99.0,56.0,75.0,9.0,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2011,82.0,111.0,46.0,82.0,11.4,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2011,129.0,117.0,61.0,129.0,13.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,75.0,98.0,50.0,75.0,12.0,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,Yes,,2011,82.0,98.0,49.0,82.0,10.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,No,No,,2010,106.0,108.0,46.0,106.0,14.3,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2011,94.0,109.0,54.0,94.0,13.0,
Celkon,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Yes,No,,2011,102.0,104.0,57.0,102.0,11.5,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,75.0,108.0,47.0,75.0,15.0,
Celkon,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,69.0,105.0,43.0,69.0,11.0,
Celkon,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2010,80.0,105.0,43.0,80.0,14.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2011,86.0,110.0,44.0,86.0,16.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2010,89.0,110.0,46.0,89.0,11.0,
Celkon,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,Yes,No,,2010,106.0,108.0,46.0,106.0,14.0,
Chea,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2004, Q1",82.0,86.0,44.0,82.0,21.0,
Chea,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,"2004, Q1",77.0,50.3,94.0,77.0,24.0,
Chea,GSM,GSM 900 / 1800 ,,,,Yes,No,,"2003, Q3",77.0,109.0,45.0,77.0,18.0,
Chea,GSM,GSM 900 / 1800 ,,,,Yes,No,,"2003, Q3",77.0,109.0,45.0,77.0,18.0,
Chea,GSM,GSM 900 / 1800 ,,,,Yes,No,,"2003, Q3",77.0,109.0,45.0,77.0,18.0,
Chea,GSM,GSM 900 / 1800 ,,,,Yes,No,,"2003, Q3",74.0,85.0,45.0,74.0,20.5,
Chea,GSM,GSM 900 / 1800 ,,,,Yes,No,,"2003, Q3",74.0,85.0,45.0,74.0,20.0,
Chea,GSM,GSM 900 / 1800 ,,,,Yes,No,,"2003, Q3",74.0,85.0,45.0,74.0,20.0,
Chea,GSM,GSM 900 / 1800 ,,,,No,No,,"2003, Q2",80.0,106.0,45.0,80.0,20.0,
Chea,GSM,GSM 900 / 1800 ,,,,No,No,,"2003, Q2",80.0,106.0,45.0,80.0,20.0,
Chea,GSM,GSM 900 / 1800 ,,,,No,No,,"2003, Q2",80.0,106.0,45.0,80.0,20.0,
Chea,GSM,GSM 900 / 1800 ,,,,No,No,,"2003, Q2",80.0,106.0,45.0,80.0,20.0,
Coolpad,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 38, 39, 40, 41",,,,"HSPA, LTE","2018, April",160.0,154.7,73.3,160.0,9.0,"Fingerprint (rear-mounted), accelerometer, proximity"
Coolpad,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 5, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, November. Released 2016, December",163.0,154.5,77.4,163.0,8.3,"Fingerprint (rear-mounted), accelerometer, proximity"
Coolpad,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,,,,,HSPA,"2015, November. Released 2015, November",,133.0,65.4,,9.0,Yes
Cubot,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 17, 20, 28, 38, 39, 40, 41",,,,"HSPA, LTE","2023, July 19",820.0,251.2,170.2,820.0,15.6,"Accelerometer, gyro"
