Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors,MISC_Price_Euro
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,80.0,99.5,49.5,80.0,14.1,,93.25
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,80.0,89.0,42.0,80.0,18.0,,71.33
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,79.0,95.0,45.0,79.0,18.0,,87.68
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2006,94.0,92.0,44.0,94.0,18.8,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2007,63.0,80.0,40.0,63.0,16.7,,63.33
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,95.0,94.0,48.0,95.0,15.9,,103.36
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,81.0,86.0,45.0,81.0,24.0,,122.56
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,77.0,83.6,45.5,77.0,17.4,,83.16
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,72.0,84.0,30.0,72.0,20.0,,158.8
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,82.0,99.5,50.0,82.0,14.6,,117.87
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,82.0,99.5,50.0,82.0,14.6,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,85.0,86.0,54.0,85.0,8.9,,210.79
Samsung,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA,2006,80.0,104.5,51.3,80.0,13.8,,186.55
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,95.0,101.0,51.0,95.0,15.9,,
Samsung,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA,2006,96.0,103.0,54.0,96.0,11.8,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,71.0,112.0,50.0,71.0,8.4,,144.0
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2007,95.0,96.8,47.7,95.0,18.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,95.0,95.0,44.0,95.0,22.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,80.0,89.7,46.0,80.0,19.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,75.0,88.0,44.0,75.0,19.8,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,75.0,88.0,44.0,75.0,19.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,79.0,88.0,45.0,79.0,19.9,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,100.0,99.0,51.0,100.0,11.9,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,85.0,85.5,43.4,85.0,16.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,68.0,104.0,42.5,68.0,15.6,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2007,72.0,105.0,42.0,72.0,8.9,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2007,67.0,105.0,42.0,67.0,8.9,,48.93
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2007,70.0,106.5,43.5,70.0,15.4,,47.230000000000004
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2007,71.0,104.2,44.2,71.0,16.2,,72.6
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,85.0,103.0,54.0,85.0,9.9,,
Samsung,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2007,85.0,103.5,51.0,85.0,12.9,,97.25
Samsung,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,85.0,103.5,51.0,85.0,12.9,,138.73
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,66.0,113.0,50.0,66.0,6.9,,113.81
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2006,75.0,102.4,45.4,75.0,14.8,,58.07
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,77.0,85.0,44.5,77.0,21.9,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,77.0,93.0,46.0,77.0,16.8,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,93.0,103.5,51.0,93.0,13.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,87.0,94.0,48.0,87.0,15.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,93.0,93.0,45.0,93.0,16.5,,121.26
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,107.0,96.7,47.8,107.0,19.2,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,95.0,93.0,45.0,95.0,17.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,95.0,111.0,59.0,95.0,11.5,,165.28
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,120.0,111.9,48.5,120.0,19.8,,
Samsung,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA,2006,105.0,90.0,45.0,105.0,22.8,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,93.0,91.0,47.0,93.0,23.0,,
Samsung,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA 1.8 Mbps,2006,94.0,97.3,51.3,94.0,16.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,125.0,94.4,48.3,125.0,27.4,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,124.0,94.5,47.5,124.0,26.6,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,133.0,97.0,50.0,133.0,27.4,,
Samsung,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,91.0,99.0,50.8,91.0,14.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,94.0,101.0,46.0,94.0,15.9,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,122.0,95.0,49.0,122.0,21.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,108.0,96.7,47.5,108.0,20.5,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,115.0,89.0,48.0,115.0,23.5,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,105.0,90.0,45.0,105.0,22.8,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,107.0,97.0,48.0,107.0,18.4,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,95.0,91.0,47.0,95.0,23.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,85.0,91.0,46.0,85.0,21.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,105.0,89.0,48.0,105.0,23.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2006,77.0,118.0,47.0,77.0,9.8,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,80.0,88.0,44.0,80.0,19.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,84.0,104.0,43.0,84.0,19.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,76.0,86.2,43.9,76.0,19.7,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,77.0,85.0,43.0,77.0,22.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2006,77.0,86.6,44.0,77.0,19.9,,50.77
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,85.0,92.0,42.0,85.0,16.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,90.0,94.0,48.0,90.0,15.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,121.0,113.0,48.0,121.0,20.0,,
Samsung,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2005,99.0,95.0,51.0,99.0,15.2,,111.87
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,98.0,98.0,51.0,98.0,14.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2005,98.0,97.0,52.0,98.0,14.9,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,105.0,99.0,50.5,105.0,14.9,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,97.0,99.0,52.0,97.0,14.9,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,85.0,86.0,54.0,85.0,8.9,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2005,85.0,90.0,46.0,85.0,20.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2006,85.0,86.0,43.1,85.0,20.4,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2005,79.0,87.0,45.5,79.0,22.5,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,110.0,89.0,47.0,110.0,25.5,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,105.0,90.5,48.0,105.0,25.8,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Yes,Yes,,2006,88.0,91.0,45.0,88.0,20.9,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,105.0,97.0,48.0,105.0,22.9,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2005,98.0,91.0,47.0,98.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,90.0,87.0,44.0,90.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,110.0,64.7,69.7,110.0,23.9,,
Samsung,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10 (D600E only),,2005,103.0,96.0,46.5,103.0,21.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,120.0,96.0,48.5,120.0,26.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,88.0,87.0,44.0,88.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,95.0,94.0,46.0,95.0,24.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2005,95.0,108.0,44.0,95.0,19.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,2006,79.0,87.0,45.0,79.0,21.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,78.0,89.5,45.0,78.0,21.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2006,80.0,87.0,44.0,80.0,20.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,86.0,90.0,47.0,86.0,24.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,77.0,85.0,44.0,77.0,20.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2005,69.0,85.0,44.0,69.0,20.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,95.0,89.0,44.0,95.0,24.5,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,115.0,89.0,47.0,115.0,25.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,120.0,112.0,46.0,120.0,22.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,105.0,88.0,48.0,105.0,26.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,119.0,95.0,48.0,119.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,,,,,,,
Samsung,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2005,125.0,96.0,48.5,125.0,26.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,95.0,95.0,48.0,95.0,24.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2005,160.0,107.0,52.0,160.0,22.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,115.0,99.0,47.0,115.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,87.0,88.0,44.0,87.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,97.0,88.0,45.0,97.0,24.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,80.0,90.0,45.0,80.0,23.3,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,88.0,87.0,43.0,88.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,121.0,113.0,48.0,121.0,20.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,78.0,85.0,43.0,78.0,21.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,90.0,85.5,45.1,90.0,23.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,85.0,89.0,45.0,85.0,24.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2005,85.0,86.0,43.0,85.0,26.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10 (E340E only),,2005,80.0,87.6,45.6,80.0,23.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2005,85.0,89.0,37.0,85.0,24.0,,84.27
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,89.0,89.0,45.0,89.0,24.0,,107.81
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2005,76.0,105.0,44.0,76.0,18.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,70.0,105.0,43.0,70.0,19.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,69.0,105.0,43.0,69.0,19.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,85.0,87.4,47.0,85.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,75.0,85.0,43.5,75.0,22.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,71.0,106.0,45.5,71.0,20.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2005,75.0,105.0,42.5,75.0,18.5,Thermometer,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2005,90.0,91.0,45.0,90.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2005,85.0,89.0,45.0,85.0,24.0,,
Samsung,No cellular connectivity, / CDMA2000 1x EV-DO,,,,Class 10,No,,2005,171.0,123.0,49.0,171.0,25.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes (in D500E version only),,2004,99.0,93.5,45.7,99.0,23.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2004,123.0,94.0,45.0,123.0,25.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,,2004,90.0,89.0,47.0,90.0,22.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2004,127.0,99.0,50.0,127.0,24.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,95.0,92.0,48.5,95.0,24.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2004,85.0,90.0,44.0,85.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2004,79.0,85.0,43.0,79.0,22.0,,88.88
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,86.0,88.0,44.0,86.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,86.0,87.0,44.0,86.0,23.5,,
Samsung,GSM / UMTS,GSM 900 / 1800 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2004,120.0,95.0,50.0,120.0,24.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Yes,No,,2004,110.0,101.0,51.0,110.0,24.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,69.0,105.0,43.0,69.0,19.0,,30.6
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2004,145.0,90.0,55.0,145.0,27.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2004,147.0,91.0,54.0,147.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2004,150.0,92.0,54.0,150.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2004,130.0,94.0,50.0,130.0,26.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2004,180.0,132.0,70.0,180.0,16.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2004,129.0,105.0,48.0,129.0,24.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2004,116.0,89.7,46.4,116.0,24.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,76.0,111.0,46.0,76.0,11.8,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,75.0,84.5,42.5,75.0,22.8,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,76.0,108.0,45.0,76.0,16.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,85.0,87.2,41.1,85.0,23.3,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2004,90.0,83.7,46.3,90.0,23.4,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2004,85.0,84.0,46.5,85.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2004,76.0,111.0,45.0,76.0,17.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2004,115.0,89.0,48.0,115.0,25.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2004,132.0,95.0,50.0,132.0,26.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2004,84.0,85.0,49.5,84.0,19.8,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,85.0,82.0,42.0,85.0,24.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2004,92.0,84.0,45.0,92.0,23.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,Yes,No,,2004,80.0,73.0,53.0,80.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2003,79.0,83.0,46.5,79.0,21.1,,
Samsung,GSM,GSM 900 / 1800 ,,,,Yes,No,,2003,73.0,80.0,42.0,73.0,20.0,,
Samsung,GSM,GSM 900 / 1900 ,,,,Class 8,No,,2003,130.0,92.0,51.0,130.0,26.4,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,116.0,97.0,48.0,116.0,24.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2003,80.0,102.0,43.0,80.0,20.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2003,83.0,110.0,45.0,83.0,20.0,,
Samsung,GSM,GSM 900 / 1900 ,,,,Class 10,No,,2003,85.0,90.0,45.0,85.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2003,85.0,90.0,45.0,85.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2003,76.0,111.0,45.0,76.0,17.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Yes,No,,2003,110.0,89.0,49.0,110.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,93.0,90.0,46.0,93.0,23.0,,
Samsung,GSM,GSM 900 / 1900 ,,,,Class 10,No,,2003,81.0,87.0,49.0,81.0,21.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2003,80.0,83.0,46.0,80.0,21.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,90.0,86.0,46.0,90.0,20.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,90.0,86.0,46.0,90.0,20.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,75.0,81.0,40.0,75.0,22.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,88.0,88.0,42.0,88.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,2003,88.0,85.0,43.0,88.0,27.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2003,80.0,38.0,64.0,80.0,17.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,96.0,91.0,47.0,96.0,23.0,,
Samsung,GSM / UMTS,GSM 900 / 1800 ,UMTS 2100 ,,,,,"Yes, 384 kbps",2003,124.0,95.0,50.0,124.0,26.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,93.0,89.0,48.0,93.0,22.5,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,105.0,91.0,48.0,105.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2003,76.0,73.0,53.0,76.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2003,80.0,83.0,43.0,80.0,22.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2003,80.0,76.0,44.0,80.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2003,70.0,80.0,40.0,70.0,20.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2002,80.0,80.0,42.0,80.0,21.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2002,99.0,88.0,46.0,99.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2002,97.0,88.0,48.0,97.0,23.0,,
Samsung,GSM,GSM 900 / 1800 / 1900 ,,,,Class 8,No,,2002,92.0,89.0,47.0,92.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2002,89.0,85.0,48.0,89.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2002,68.0,80.0,40.0,68.0,22.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2002,75.0,80.0,39.0,75.0,17.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2002,94.0,88.0,50.0,94.0,22.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2002,90.0,85.0,48.0,90.0,20.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2002,83.0,100.0,43.0,83.0,20.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2002,95.0,110.0,46.0,95.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,91.0,112.0,45.0,91.0,18.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2001,85.0,112.0,42.0,85.0,18.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,85.0,112.0,42.0,85.0,18.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,80.0,70.0,48.0,80.0,20.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,77.0,81.0,42.0,77.0,22.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,99.0,110.0,46.0,99.0,23.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,99.0,110.0,46.0,99.0,23.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,99.0,110.0,46.0,99.0,23.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,77.0,79.0,38.0,77.0,23.0,,
Samsung,GSM,GSM 900 / 1800 ,,,,Class 8,No,,2001,85.0,112.0,42.0,85.0,18.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2001,83.0,105.0,42.0,83.0,17.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2000,83.0,105.0,42.0,83.0,17.5,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2000,97.0,106.0,44.0,97.0,19.3,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2000,87.0,80.0,42.0,87.0,22.9,,
Samsung,GSM,GSM 900 / 1800 ,,,,No,No,,2000,87.0,80.0,42.0,87.0,22.9,,
